serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.0,42,0,0.483205749,6400.0,3,0,1,0,4.0,3100.0
0,0.007868766,63,0,1448.0,8533.0,6,0,1,0,0.0,8533.0
0,0.086460416,27,0,1.055530875,2250.0,7,0,2,0,0.0,4000.0
0,0.0,67,0,0.031403337,2037.0,4,0,0,0,1.0,6263.0
0,0.123564228,45,0,0.202103511,13215.0,5,0,1,0,2.0,4741.0
0,0.078534132,49,0,0.380691598,6390.0,7,0,1,0,0.0,5500.0
0,0.160060865,41,1,0.370769853,7416.0,8,1,1,0,1.0,5800.0
0,0.16351208,50,0,0.5070616170000001,8000.0,14,0,4,0,3.0,3833.0
0,0.994133464,53,1,0.53749837,7666.0,10,0,1,0,0.0,8166.0
0,0.002983261,80,0,0.00012837,7789.0,2,0,0,0,0.0,3166.0
0,0.17394893399999994,68,0,3015.0,4000.0,7,0,2,0,0.0,4000.0
0,0.202774562,59,0,6994.0,14999.0,23,0,3,0,2.0,14999.0
0,0.0,39,0,0.055915527,4166.0,5,0,0,0,0.0,2708.0
0,0.279441118,57,0,0.001332889,3000.0,1,0,0,0,1.0,3534.0
0,0.170165967,42,0,0.005084401,4916.0,2,0,0,0,0.0,3166.0
0,0.161644287,52,0,0.13443319199999998,6121.0,8,0,0,0,0.0,1698.0
0,0.018456616,53,0,0.248861238,9000.0,7,0,2,0,2.0,4000.0
0,0.0,37,0,0.3725408120000001,7166.0,6,0,1,0,0.0,8533.0
0,0.113400284,31,0,0.254913728,6664.0,9,0,2,0,0.0,6696.0
0,0.029406119,62,1,0.246739697,3833.0,10,0,0,0,0.0,11520.0
0,0.030053276,58,0,937.0,4741.0,5,0,1,0,0.0,4741.0
0,0.010653436,39,0,0.00252605,3166.0,2,0,0,0,0.0,3166.0
0,0.241621668,40,0,3228.0,10166.0,11,0,2,0,0.0,10166.0
0,0.299786422,76,0,0.138246215,3500.0,11,0,0,0,0.0,1833.0
0,0.654211301,37,0,0.26991654,10543.0,10,0,3,0,0.0,7499.0
0,0.46273576,64,0,0.575630741,8600.0,32,0,3,0,0.0,1667.0
0,0.268399353,38,0,0.507758759,6250.0,12,0,1,0,2.0,6204.0
0,0.0,61,0,0.248972297,5594.0,7,0,2,0,0.0,4000.0
0,0.017028691000000002,72,0,0.068935962,8166.0,22,0,0,0,0.0,4333.0
0,0.35080409999999995,43,0,125.0,6263.0,4,0,0,0,0.0,6263.0
0,0.971002416,46,0,0.498110831,1587.0,3,2,0,1,0.0,5166.0
0,0.18805926,55,1,0.542411134,5316.0,19,0,1,0,2.0,8000.0
0,0.477140863,71,0,0.349572725,11350.0,11,0,3,0,0.0,9500.0
0,0.523570467,40,0,0.152938343,8303.0,7,0,1,0,2.0,5500.0
0,0.444218359,44,1,0.478291378,11400.0,6,0,2,0,0.0,20000.0
0,0.038953135,62,0,3024.0,4000.0,7,0,2,0,0.0,4000.0
0,0.275748654,62,0,1348.0,5500.0,7,0,1,0,0.0,5500.0
0,0.004396358,80,0,0.23319682,4150.0,10,0,2,0,1.0,4218.0
0,0.002288418,66,0,0.000499917,6000.0,3,0,0,0,0.0,5166.0
1,1.083405734,55,3,0.490218316,3526.0,10,0,1,1,1.0,8166.0
0,0.4433792070000001,42,0,1.412587413,1000.0,8,0,0,0,0.0,1698.0
0,0.198454901,51,0,0.246160694,4492.0,7,0,1,0,2.0,5500.0
0,0.5701228220000001,30,0,0.737718568,1200.0,5,0,0,0,0.0,2708.0
0,0.054783369000000005,63,0,0.099980004,5000.0,15,0,0,0,1.0,0.0
0,0.956397524,35,2,3268.0,10000.0,15,0,1,0,0.0,10000.0
0,0.121532709,29,0,0.155711072,4000.0,4,0,0,0,0.0,6263.0
0,0.478720045,35,0,0.353107815,6000.0,7,0,1,0,0.0,5500.0
0,0.246369867,73,0,0.289518318,5895.0,5,0,1,0,0.0,4741.0
0,0.418715107,35,0,0.114119117,2400.0,2,0,0,0,0.0,3166.0
0,0.168772615,58,0,0.289779829,10400.0,11,0,1,0,1.0,4500.0
0,0.06322697099999999,59,0,0.263461966,13500.0,22,0,3,0,0.0,14167.0
0,0.436410214,27,0,0.133777672,4200.0,5,0,0,1,0.0,2708.0
0,0.0,30,0,0.149209191,3350.0,10,0,0,0,0.0,11520.0
0,0.098019024,55,0,0.025917927,4166.0,7,0,0,0,1.0,6700.0
0,0.135407518,61,0,0.34365384600000004,5199.0,12,0,1,0,0.0,6204.0
0,0.011986243,77,0,0.010284245,7000.0,21,0,0,0,0.0,5000.0
0,0.31309339,57,0,1.64846981,2417.0,8,0,1,0,0.0,5800.0
0,0.019376663,68,0,1277.0,6204.0,12,0,1,0,0.0,6204.0
0,0.08578358400000001,72,0,0.16900596,5200.0,12,0,0,0,1.0,4120.0
0,0.952798882,54,0,0.558740602,6383.0,10,0,1,0,1.0,8166.0
0,5.37e-05,41,0,0.108461814,5577.0,7,0,0,0,1.0,6700.0
0,0.017050203,64,0,0.583655513,7500.0,19,0,4,0,0.0,8500.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0,6263.0
0,0.034247393,43,0,0.159026599,5300.0,10,0,1,0,1.0,8166.0
0,0.170115934,63,0,0.208084051,6852.0,20,0,1,0,0.0,1.0
0,0.999578992,55,4,0.148483601,7286.0,6,0,0,0,0.0,13000.0
0,0.0,26,0,0.0,2400.0,2,0,0,0,0.0,3166.0
1,0.9999999,35,1,0.900911497,3400.0,6,0,2,0,0.0,20000.0
0,0.0,53,2,2658.0,5500.0,7,0,1,0,0.0,5500.0
0,0.205274463,51,0,0.361329834,8000.0,10,0,1,0,0.0,8166.0
0,0.466768944,58,0,0.327109783,4016.0,8,0,1,0,0.0,5800.0
0,0.0,51,0,2391.0,4218.0,10,0,2,0,0.0,4218.0
0,0.023224944,64,0,0.391854139,6800.0,18,0,4,0,3.0,7801.0
0,0.147242638,85,0,88.0,5166.0,3,0,0,0,0.0,5166.0
0,0.143931853,61,0,0.222951896,6090.0,9,0,1,0,0.0,16000.0
0,0.299417878,56,0,0.65971575,8583.0,11,0,2,0,0.0,10166.0
0,0.3606887170000001,70,0,0.595462092,1806.0,7,0,0,0,0.0,6700.0
0,0.7260889779999999,36,2,0.137081955,2720.0,4,2,0,1,2.0,6263.0
0,0.123218186,47,0,0.7506807870000001,9914.0,11,0,2,0,5.0,10166.0
0,0.769773734,53,0,0.278075992,9500.0,12,0,2,0,1.0,5350.0
0,0.0,71,0,0.233691577,4000.0,6,0,1,0,2.0,8533.0
0,0.8801866359999999,41,0,0.211888395,2472.0,10,0,0,0,0.0,11520.0
0,0.115814589,37,1,0.067859022,1900.0,4,0,0,0,0.0,6263.0
0,0.212526282,43,1,0.206479352,10000.0,8,0,2,0,0.0,6400.0
0,0.102222373,32,0,0.716513395,2500.0,6,0,1,0,0.0,8533.0
0,0.8832939470000001,36,0,0.3118458,7833.0,7,0,1,0,0.0,5500.0
0,0.03839346,76,0,0.01371298,10500.0,11,0,0,0,0.0,1833.0
0,0.496968813,39,1,0.15199392,25000.0,11,0,2,0,3.0,10166.0
0,0.425597312,43,0,0.302766085,3325.0,4,0,1,1,0.0,9916.0
0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0,4782.0
0,0.24664436,45,0,0.10996858,3500.0,5,0,0,0,1.0,2708.0
0,0.001925099,70,0,0.024569089,10500.0,15,0,0,0,0.0,0.0
0,0.00789921,72,0,508.0,4741.0,5,0,1,0,0.0,4741.0
0,0.0,29,0,1394.0,4741.0,5,0,1,0,0.0,4741.0
1,0.9999999,52,0,0.237812128,6727.0,2,4,0,1,1.0,3166.0
0,0.039016915,67,0,0.499126383,1716.0,5,0,0,0,0.0,2708.0
0,0.296110304,30,0,0.205498473,3600.0,3,0,0,0,1.0,5166.0
0,0.0,25,0,0.633373934,820.0,3,0,0,0,0.0,5166.0
0,0.036347783,49,0,0.180969958,9752.0,11,0,0,0,1.0,1833.0
1,0.537417139,38,1,2748.0,4741.0,5,3,1,3,0.0,4741.0
0,0.318112126,60,0,0.020152792,7591.0,2,0,0,0,0.0,3166.0
0,0.600066364,53,1,0.50857819,5070.0,15,0,1,0,1.0,10000.0
0,0.510087113,61,0,0.198656111,15030.0,6,0,1,0,1.0,8533.0
0,0.006796192,77,0,0.41393079,2253.0,13,0,1,0,0.0,8666.0
0,0.23917710000000006,72,0,1.054041983,6716.0,9,0,2,0,1.0,6696.0
0,0.344317885,27,0,0.17953362,4416.0,8,0,0,0,0.0,1698.0
0,0.022438565,81,0,0.230679837,3441.0,8,0,1,0,0.0,5800.0
0,0.029431333,70,0,0.5780703220000001,6000.0,12,0,3,0,0.0,4782.0
0,0.056895398,64,0,0.33590468799999995,11666.0,14,0,3,0,0.0,10583.0
0,1.624465065,61,0,0.432814229,11750.0,12,0,1,0,1.0,6204.0
0,0.0,63,1,0.087569008,5252.0,5,0,1,0,1.0,4741.0
0,0.332944509,38,0,0.004916257,12000.0,3,0,0,0,1.0,5166.0
0,0.9999999,32,0,0.566289141,1500.0,4,0,0,0,0.0,6263.0
0,0.162218632,49,0,0.459160129,4333.0,9,0,2,0,1.0,6696.0
0,0.030829821,48,1,0.088447653,1107.0,3,0,0,0,2.0,5166.0
0,0.135778145,46,0,0.325581395,6750.0,13,0,1,0,1.0,8666.0
0,0.047724174,66,0,0.75812094,2000.0,11,0,1,0,1.0,4500.0
0,0.017796441,92,0,2.0,3166.0,2,0,0,0,0.0,3166.0
0,0.098515058,72,0,1189.0,0.0,4,0,1,0,0.0,9916.0
1,0.9999999,39,0,0.041420118,3041.0,2,1,0,0,3.0,3166.0
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0,10583.0
0,0.086672375,79,0,0.134648714,7500.0,15,0,0,0,0.0,0.0
0,0.059112597,59,0,1743.0,3100.0,3,0,1,0,0.0,3100.0
0,0.042970201,40,0,45.0,0.0,6,0,0,0,0.0,13000.0
0,0.064372318,41,0,1.083273338,4166.0,7,0,1,0,1.0,5500.0
0,0.342435003,55,0,3840.0,11883.0,5,0,2,0,0.0,11883.0
0,0.909043376,42,0,0.422447194,8000.0,11,0,2,0,0.0,10166.0
0,0.013626303,76,0,0.09737293,3501.0,10,0,0,0,0.0,11520.0
0,0.9999999,31,0,0.0,1200.0,0,0,0,0,0.0,4083.0
0,0.371644487,32,0,0.427944404,4100.0,13,0,0,1,2.0,6000.0
0,0.032233653,70,0,142.0,8533.0,6,0,1,0,0.0,8533.0
1,0.924601885,43,1,0.367097806,6880.0,4,0,0,0,1.0,6263.0
0,0.01783591,80,0,1062.0,12250.0,13,0,2,0,0.0,12250.0
0,0.680631937,33,0,0.057983433,3500.0,4,0,0,0,3.0,6263.0
1,0.9999999,55,0,0.025398541,3700.0,1,2,0,1,0.0,3534.0
0,0.293554293,63,0,0.282177432,6300.0,8,0,1,0,0.0,5800.0
0,0.0,60,0,0.203310743,9000.0,7,0,2,0,1.0,4000.0
0,0.006341611,61,0,0.423549278,6513.0,19,0,3,0,1.0,8000.0
0,0.494343504,51,0,0.692561488,3333.0,6,0,1,0,0.0,8533.0
0,0.280334483,34,0,0.558411882,3500.0,10,0,1,0,0.0,8166.0
0,0.0,28,0,586.0,1833.0,11,0,0,0,0.0,1833.0
0,0.8461637590000001,47,0,0.571108043,5793.0,12,0,1,0,0.0,6204.0
0,0.010646433,32,0,0.0008309789999999999,6016.0,8,0,0,0,2.0,1698.0
0,0.155959085,41,0,2599.0,0.0,5,0,1,0,0.0,4741.0
0,0.281677722,32,0,0.400887929,8333.0,7,0,1,0,4.0,5500.0
0,0.358290304,71,0,1342.0,9916.0,4,0,1,0,0.0,9916.0
0,0.049889802,44,1,2549.0,8533.0,6,0,1,0,0.0,8533.0
0,0.9999999,30,0,0.0,4083.0,0,1,0,0,0.0,4083.0
0,0.59410642,42,0,0.8384482529999999,7526.0,14,0,4,0,2.0,3833.0
0,0.033934804,57,0,5354.0,6696.0,9,0,2,0,4.0,6696.0
0,0.9999999,53,0,0.1026737,10995.0,7,0,0,0,2.0,6700.0
1,0.680161943,47,4,0.378735696,9000.0,7,0,1,0,2.0,5500.0
0,0.9999999,24,0,0.176025918,925.0,1,0,0,0,0.0,3534.0
0,0.6724425190000001,85,2,0.020381451,5347.0,7,1,0,1,0.0,6700.0
0,0.389287936,63,0,1633.0,16000.0,9,0,1,0,0.0,16000.0
0,0.703167083,55,0,0.17480229100000005,11000.0,12,0,0,0,0.0,4120.0
0,0.00857712,49,0,0.14234306300000002,2500.0,10,0,0,0,0.0,11520.0
0,0.242501363,27,0,40.0,3534.0,1,0,0,0,0.0,3534.0
0,0.786357071,44,0,0.066129456,11416.0,7,0,0,0,0.0,6700.0
0,0.339485947,31,0,0.5141248420000001,10300.0,15,0,2,0,0.0,17897.0
0,0.00729301,58,0,0.470048177,11000.0,10,0,1,0,0.0,8166.0
0,0.239984263,33,0,0.553889222,5000.0,6,0,1,0,1.0,8533.0
1,1.022703603,44,2,0.200471991,8050.0,6,2,0,2,1.0,13000.0
0,0.9999999,46,0,0.001142694,7000.0,0,0,0,0,3.0,4083.0
0,0.0,60,0,0.624692034,3652.0,9,0,2,0,0.0,6696.0
0,0.456195677,65,0,0.395201599,3000.0,6,0,0,0,0.0,13000.0
0,0.152989801,65,0,704.0,9916.0,4,0,1,0,0.0,9916.0
0,0.371401036,29,0,0.459297344,3500.0,8,0,1,0,2.0,5800.0
1,0.966777409,40,2,0.90261115,2833.0,5,3,1,1,2.0,4741.0
1,0.909494725,23,0,0.149140344,2500.0,8,0,0,0,0.0,1698.0
0,0.0,78,0,0.6885414000000001,3900.0,8,0,1,0,0.0,5800.0
0,0.188387441,56,0,0.07853892700000001,16042.0,3,0,1,0,3.0,3100.0
0,0.0,24,0,0.0,3100.0,1,0,0,0,0.0,3534.0
0,0.0,81,0,0.0,6263.0,4,0,0,0,0.0,6263.0
0,0.9999999,23,0,0.117033604,862.0,1,0,0,0,0.0,3534.0
0,0.282711455,63,0,0.393590148,6333.0,11,0,1,0,0.0,4500.0
0,0.005967586,67,0,0.36909013,7000.0,24,0,2,0,0.0,9820.0
0,0.447986,58,0,1408.0,4741.0,5,0,1,0,0.0,4741.0
0,0.243902439,29,0,0.248864668,1100.0,3,0,0,0,0.0,5166.0
0,0.041683931,44,0,0.796093932,4300.0,10,0,4,0,1.0,11093.0
0,0.314304201,51,0,0.440159954,3500.0,13,0,0,0,1.0,6000.0
0,0.240375962,56,0,0.6780185759999999,1614.0,3,0,2,0,0.0,7000.0
0,0.6631336870000001,41,1,0.266495287,4667.0,5,1,0,0,0.0,2708.0
0,0.389992844,44,0,0.263589456,25000.0,16,0,3,0,1.0,14000.0
0,0.0,88,0,0.0,3333.0,6,0,0,0,0.0,13000.0
0,0.950105123,46,0,0.52499494,4940.0,5,0,1,0,3.0,4741.0
0,0.030960339,51,1,0.255676759,8983.0,22,0,1,0,0.0,3520.0
0,0.9999999,46,0,47.0,0.0,0,0,0,0,3.0,4083.0
0,0.9999999,53,1,0.218541709,4950.0,3,3,1,0,2.0,3100.0
0,0.7021366170000001,56,0,0.242281682,3400.0,8,0,1,0,0.0,5800.0
0,0.127202141,45,0,0.298644545,13500.0,7,0,2,0,3.0,4000.0
0,0.238829674,56,1,0.259947774,16083.0,25,0,2,1,0.0,4056.0
0,0.002586427,68,0,4.0,6263.0,4,0,0,0,0.0,6263.0
0,0.757516147,43,2,0.944422231,2500.0,9,0,1,0,5.0,16000.0
0,0.279609581,79,0,0.225298691,5272.0,11,0,1,0,0.0,4500.0
1,0.7697654209999999,37,6,1.433628319,3050.0,8,2,1,1,1.0,5800.0
0,0.307692308,25,0,0.010463378,1337.0,2,0,0,1,0.0,3166.0
0,0.051477664000000006,74,0,637.0,4500.0,11,0,1,0,0.0,4500.0
0,0.99000999,35,1,1254.0,11520.0,10,1,0,0,0.0,11520.0
0,0.0,51,0,0.073110285,4034.0,8,0,0,0,2.0,1698.0
1,0.056024823,58,3,1598.0,11883.0,5,1,2,0,0.0,11883.0
0,0.132159324,34,0,0.524502525,3366.0,6,0,2,0,0.0,20000.0
0,0.402664316,51,0,0.088775273,4302.0,5,0,0,0,0.0,2708.0
0,0.013597281,66,1,4.0,6263.0,4,0,0,0,0.0,6263.0
0,0.0,50,0,1222.0,1.0,19,0,1,0,0.0,8000.0
0,0.025361644,57,0,2884.0,4050.0,16,0,2,0,0.0,4050.0
0,0.3983106970000001,65,0,0.4334509,5386.0,16,0,0,0,0.0,0.0
0,0.201663466,67,0,882.0,8533.0,6,0,1,0,0.0,8533.0
0,0.15956134800000002,48,0,0.040845473,3500.0,2,0,0,0,0.0,3166.0
0,0.58896167,51,0,1.424581006,2147.0,11,0,2,0,1.0,10166.0
0,0.191958515,45,0,0.318833764,8505.0,4,0,1,0,1.0,9916.0
0,0.143608005,54,0,0.33601142700000003,5600.0,15,0,1,0,2.0,10000.0
1,0.930232558,74,2,0.32247662,3100.0,6,0,0,0,0.0,13000.0
0,0.8682796070000001,63,0,0.310741037,13750.0,19,0,1,0,0.0,8000.0
0,0.093984336,24,0,16.0,3166.0,2,0,0,0,0.0,3166.0
0,0.003577191,60,0,0.48955495,1100.0,11,0,1,0,0.0,4500.0
0,0.034495214,38,0,1122.0,16000.0,9,0,1,0,2.0,16000.0
0,0.459293814,53,0,0.637213763,8340.0,11,0,2,0,2.0,10166.0
0,0.00441198,58,0,0.19144132,18600.0,5,0,2,0,0.0,11883.0
0,0.00189109,51,0,0.445646574,3881.0,10,0,1,0,3.0,8166.0
0,0.247964787,59,0,0.32407510300000003,9000.0,4,0,2,0,0.0,3000.0
0,0.0,66,0,0.171582842,10000.0,5,0,1,0,0.0,4741.0
0,0.12995122,46,1,242.0,5342.0,17,0,0,0,2.0,5342.0
0,0.020957257,63,0,0.405168436,4333.0,11,0,2,0,0.0,10166.0
0,0.18197221,60,0,0.407635245,16580.0,23,0,3,0,2.0,14999.0
0,0.890043982,58,0,0.07457402099999999,4518.0,6,0,0,0,0.0,13000.0
0,0.255829447,22,0,0.004005827,2745.0,2,0,0,0,0.0,3166.0
0,0.001162656,40,2,809.0,8533.0,6,0,1,0,0.0,8533.0
0,0.6744345009999999,63,0,0.505485087,5833.0,13,0,0,0,0.0,6000.0
0,0.8751401059999999,38,1,0.8245598670000001,11416.0,8,0,3,0,1.0,27000.0
0,0.571642103,41,0,0.315460567,8000.0,7,0,0,0,2.0,6700.0
0,0.027904098,81,0,35.0,9280.0,9,0,0,0,0.0,9280.0
0,0.677295454,49,0,0.149475738,4100.0,4,0,0,0,0.0,6263.0
0,0.4284395070000001,59,0,0.434346035,7767.0,12,0,2,0,0.0,5350.0
0,0.0,60,0,0.18893146,11744.0,13,0,2,0,0.0,12250.0
0,0.250713314,48,0,0.340207672,6933.0,7,0,1,0,1.0,5500.0
0,0.314297605,60,1,2363.0,8533.0,6,0,1,0,0.0,8533.0
0,0.014665445,29,0,928.0,9280.0,9,0,0,0,1.0,9280.0
0,0.7085903509999999,48,0,0.277909927,12611.0,11,0,2,0,3.0,10166.0
0,0.007560791,65,0,0.57787377,4166.0,14,0,2,0,0.0,6500.0
0,0.023907646,65,0,0.309335963,9125.0,14,0,2,0,0.0,6500.0
0,0.403427913,64,0,0.7372959090000001,5450.0,9,0,3,0,0.0,3566.0
0,0.431177706,65,0,0.304904717,3200.0,3,0,0,0,0.0,5166.0
0,0.9999999,63,0,0.0,2390.0,1,0,0,0,1.0,3534.0
0,0.0,43,1,0.260749173,13000.0,15,0,2,0,2.0,17897.0
0,1.166079873,42,0,2.323169208,4000.0,16,0,6,0,2.0,3586.0
0,0.638198235,55,0,0.376462354,10000.0,12,0,2,0,0.0,5350.0
0,0.107365293,35,0,0.06699330099999999,10000.0,5,0,0,1,0.0,2708.0
0,0.178084094,38,0,0.836036436,4500.0,13,0,2,0,2.0,12250.0
0,0.184182617,73,0,0.355906118,5197.0,6,0,1,0,0.0,8533.0
0,0.420629115,26,0,0.062189055,803.0,3,0,0,0,0.0,5166.0
0,0.126607058,68,0,1327.0,3100.0,3,0,1,0,0.0,3100.0
0,0.487686935,49,0,4467.0,5350.0,12,0,2,0,0.0,5350.0
0,0.6946843140000001,62,0,0.55068124,6678.0,12,0,2,0,0.0,5350.0
0,0.032604458,66,0,0.641991925,5200.0,9,0,0,0,0.0,9280.0
0,0.0,67,0,0.195850519,8000.0,5,0,1,0,0.0,4741.0
0,0.002115303,62,0,0.377098661,5300.0,4,0,1,0,1.0,9916.0
0,0.444183921,59,0,0.715381932,8600.0,22,0,3,0,2.0,14167.0
0,0.102657816,75,0,0.40029985,2000.0,10,0,1,0,0.0,8166.0
0,0.117133186,31,0,0.263956007,6000.0,6,0,1,0,1.0,8533.0
0,0.6918699909999999,50,0,1.082024842,4266.0,14,0,3,0,0.0,10583.0
0,0.018401824,43,0,0.482294264,4009.0,7,0,1,0,0.0,5500.0
0,0.0,64,0,0.6257497,2500.0,3,0,2,0,0.0,7000.0
0,0.9999999,22,98,0.0,4083.0,0,98,0,98,0.0,4083.0
0,0.346073079,33,0,1.477128143,3300.0,10,0,3,0,0.0,7499.0
0,0.077461503,50,0,87.0,6263.0,4,0,0,0,0.0,6263.0
0,0.025931605,68,0,1480.0,3100.0,3,1,1,0,0.0,3100.0
0,0.004269932,73,0,10.0,11520.0,10,0,0,0,0.0,11520.0
0,0.225189112,46,0,0.406138107,11729.0,9,0,3,0,3.0,3566.0
0,0.027906891,76,0,0.006427653,7000.0,4,0,0,0,0.0,6263.0
0,0.141228518,62,0,0.4063384270000001,5300.0,13,0,2,0,1.0,12250.0
0,0.099386576,59,0,0.531929282,10350.0,5,0,1,0,1.0,4741.0
0,0.0,47,0,0.263133605,13000.0,8,0,1,0,0.0,5800.0
0,0.071398215,31,0,1663.0,6696.0,9,0,2,0,2.0,6696.0
1,0.098532359,46,0,0.091918883,9812.0,6,0,0,0,0.0,13000.0
0,0.148269541,65,0,869.0,5166.0,3,0,0,0,0.0,5166.0
0,0.000583899,46,0,0.409908909,4500.0,4,0,0,0,0.0,6263.0
0,0.9999999,47,0,0.031665458,4136.0,1,0,0,0,3.0,3534.0
0,0.9999999,23,0,65.0,3166.0,2,0,0,0,0.0,3166.0
0,0.001481262,47,0,910.0,2708.0,5,0,0,0,1.0,2708.0
1,0.331931595,33,0,0.448183042,5200.0,7,0,2,0,0.0,4000.0
0,0.090761837,32,0,0.095968011,3000.0,8,0,0,0,0.0,1698.0
0,0.156709144,60,0,0.047498516,32000.0,15,0,1,0,2.0,10000.0
0,0.000307164,93,0,0.150462384,4000.0,11,0,1,0,0.0,4500.0
0,0.0,55,0,785.0,6263.0,4,0,0,0,0.0,6263.0
0,0.006702441999999999,53,0,0.004881025,4916.0,6,0,0,0,0.0,13000.0
0,0.231796267,76,0,0.38652351,2700.0,8,0,2,0,1.0,6400.0
0,0.0,58,0,0.132574778,11600.0,10,0,3,0,1.0,7499.0
0,0.921179803,44,1,0.253757126,5788.0,5,1,0,0,2.0,2708.0
0,0.0,42,0,0.573151007,6800.0,10,0,2,0,3.0,4218.0
0,0.003690934,52,0,0.285994648,5604.0,9,0,1,0,2.0,16000.0
0,0.173592,41,0,0.452241195,3747.0,9,0,2,0,0.0,6696.0
0,0.3713758620000001,64,0,3107.0,0.0,6,0,1,0,0.0,8533.0
0,0.11493527,35,1,0.101624323,2400.0,3,0,0,0,0.0,5166.0
0,0.154398948,51,0,1.035995501,2666.0,13,0,2,0,0.0,12250.0
0,0.162947552,39,0,0.150896982,16666.0,13,0,1,0,0.0,8666.0
0,0.972881909,46,3,0.769292283,2500.0,8,0,0,4,3.0,1698.0
0,0.745927332,46,0,0.242652507,8097.0,5,0,2,0,2.0,11883.0
0,0.655633909,65,0,0.472856019,5083.0,13,0,1,0,0.0,8666.0
0,0.35880398700000005,37,0,0.06332278,6000.0,3,0,1,0,4.0,3100.0
0,0.0,84,0,0.188712522,1700.0,5,0,0,0,0.0,2708.0
0,0.266556876,65,1,0.720079977,3500.0,9,0,2,0,0.0,6696.0
0,0.123401619,55,0,1540.0,4120.0,12,0,0,0,0.0,4120.0
0,0.724220984,52,0,0.093442906,17400.0,4,0,0,0,2.0,6263.0
0,0.53648363,30,1,3106.0,16000.0,9,0,1,0,0.0,16000.0
1,0.92358804,39,1,0.180880975,3200.0,3,0,0,0,0.0,5166.0
0,0.0,38,0,0.427381283,3600.0,4,0,1,0,3.0,9916.0
0,0.036158699,46,0,0.261712095,4695.0,6,0,1,0,0.0,8533.0
0,0.001101664,58,0,0.396172522,3500.0,6,0,2,0,0.0,20000.0
0,0.389219882,43,0,1.118220445,4000.0,20,0,2,0,0.0,13600.0
0,0.311908921,57,0,0.038740315,4000.0,1,0,0,0,1.0,3534.0
0,0.125656665,68,0,0.354175468,7100.0,14,0,1,0,0.0,2249.0
0,0.353155374,45,0,1435.0,1.0,13,0,2,0,2.0,12250.0
0,0.05934153900000001,72,0,0.391578588,11731.0,15,0,2,0,1.0,17897.0
0,0.302227225,64,0,0.189887119,6466.0,13,0,0,0,1.0,6000.0
0,0.002197706,81,0,0.078437404,3250.0,6,0,0,0,1.0,13000.0
1,0.9999999,46,1,0.673163418,2000.0,5,3,0,2,0.0,2708.0
0,0.864257488,42,3,0.326148547,18000.0,15,0,2,0,5.0,17897.0
1,0.986295215,50,3,0.170919325,5329.0,6,0,2,1,1.0,20000.0
0,0.025079156,64,0,0.010381862,8379.0,12,0,0,0,0.0,4120.0
0,0.0,40,0,0.265091864,5333.0,5,0,1,0,1.0,4741.0
0,0.0,31,0,0.033655448,3000.0,10,0,0,0,0.0,11520.0
1,0.258262875,40,1,0.7180939690000001,3000.0,5,3,2,0,1.0,11883.0
0,0.039799276,50,0,0.177809902,8300.0,8,0,1,0,3.0,5800.0
1,0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2.0,16279.0
0,0.146229201,51,0,1.471404775,1800.0,18,0,1,0,0.0,4000.0
0,0.018660989,54,0,0.194950912,12833.0,5,0,1,0,0.0,4741.0
0,0.108642811,48,0,0.283612429,10330.0,7,0,2,0,2.0,4000.0
0,0.9999999,45,0,0.0,4116.0,4,0,0,0,0.0,6263.0
0,0.276726657,34,0,0.263849384,7382.0,8,0,1,0,5.0,5800.0
0,0.533884028,38,0,0.50764847,6667.0,10,0,2,0,2.0,4218.0
0,0.7230532270000001,47,1,4.340182648,875.0,11,1,1,0,4.0,4500.0
0,0.0,78,0,0.748603352,3400.0,2,0,1,0,0.0,16583.0
0,0.650168985,61,0,0.783073131,6084.0,22,0,1,0,1.0,3520.0
0,0.213011391,57,1,0.250010706,23350.0,14,0,2,0,1.0,6500.0
0,0.9999999,51,1,0.181613649,16000.0,5,0,1,0,2.0,4741.0
0,0.0,77,0,0.000240096,8329.0,5,0,0,0,0.0,2708.0
0,0.099153905,63,1,42.0,3166.0,2,0,0,0,1.0,3166.0
0,0.01099945,63,0,0.006928406,865.0,5,0,0,0,0.0,2708.0
0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0,20000.0
0,0.095965505,52,3,0.189097104,13500.0,11,0,2,0,1.0,10166.0
0,0.982225514,52,0,0.804941482,3075.0,8,0,2,0,1.0,6400.0
0,0.014899255,62,0,863.0,8533.0,6,0,1,0,0.0,8533.0
0,0.028544314,60,0,0.365289722,7092.0,15,0,3,0,0.0,11666.0
0,0.035718571,53,0,0.399009618,10500.0,10,0,2,0,1.0,4218.0
0,0.025949954,36,0,2629.0,4741.0,5,0,1,0,0.0,4741.0
0,0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0,6263.0
